Code,Label
E92508,"Acc. Caused by Domestic Electric Wiring, Appliances (at: Other Spec.place  "
E92509,"Acc. Caused by Domestic Electric Wiring, Appliances (at:unspecified Place  "
E9251,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line 
E92510,Acc. Caused by Elec. Gen./disturb/transmis. Plant/line (at: Home) 
E92511,Acc. Caused by Elec. Gen./disturb/transmis. Plant/line (at: Farm) 
E92512,"Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line (at: Mine,quarry) "
E92513,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line (at: Indust Place)
E92514,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line (at: Sports Place)
E92515,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line (at: Street )  
E92516,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line (at:public Building  
E92517,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line (at: Resid Inst'n)
E92518,Acc. Caused by Elec. Gen./disturb/tranmis. Plant/line(at:other Spec Place  
E92519,Acc. Caused by Elec. Gen./distrib/tranmis. Plant/line (at: Unspec Place)
E9252,Acc. Caused by Indust. Wiring/appliance/elec. Machinery  
E92520,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Home)
E92521,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Farm)
E92522,"Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Mine, Quarry  "
E92523,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Indust Place  
E92524,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at:sports Place)  
E92525,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Street) 
E92526,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Public Build  
E92527,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Resid Inst'n  
E92528,Acc. Caused by Indust. Wiring/appliance/elec. Mach (at: Other Spec. Place  
E92529,Acc. Caused by Indust. Wiring/appliance/elec. Machinery (at: Unspec Place  
E9258,Acc. Caused by Other Spec. Electric Current  
E92580,Acc. Caused by Other Spec. Electric Current (at: Home)
E92581,Acc. Caused by Other Electric Current (at: Farm)
E92582,"Acc. Caused by Other Spec. Electric Current (at: Mine,quarry)  "
E92583,Acc. Caused by Other Spec. Electric Current (at: Industrial Place)
E92584,Acc. Caused by Other Spec. Electric Current (at: Sports Place) 
E92585,Acc. Caused by Other Spec. Electric Current (at: Street) 
E92586,Acc. Caused by Other Spec. Electric Current (at: Public Building) 
E92587,Acc. Caused by Other Spec. Electric Current (at: Resid Inst'n) 
E92588,Acc. Caused by Other Spec. Electric Current (at: Other Spec. Place)  
E92589,Acc. Caused by Other Spec. Electric Current (at: Unspecified Place)  
E9259,Acc. Caused by Unspecified Electric Current  
E92590,Accident Caused by Unspecified Electric Current (place of Occurence: Home) 
E92591,Accident Caused by Unspecified Electric Current (place of Occurence: Farm) 
E92592,"Acc. Caused by Unspecified Electric Current (at: Mine,quarry)  "
E92593,Acc. Caused by Unspecified Electric Current (at: Industrial Place)
E92594,Acc. Caused by Unspecified Electric Current (at: Sports Place) 
E92595,Acc. Caused by Unspecified Electric Current (at: Street) 
E92596,Acc. Caused by Unspecified Electric Current (at: Public Building) 
E92597,Acc. Caused by Unspecified Electric Current (at: Residential Inst'n) 
E92598,Acc. Caused by Unspecified Electric Current (at: Other Spec. Place)  
E92599,Acc. Caused by Unspecified Electric Current (at: Unspecified Place)  
E926,Exposure to Radiation
E9260,Exposure to Radiofrequency Radiation
E92600,Exposure to Radiofrequency Radiation (place of Occurence: Home)
E92601,Exposure to Radiofrequency Radiation (place of Occurence: Farm)
E92602,Exposure to Radiofrequency Radiation (place of Occurence: Mine & Quarry) 
E92603,Exposure to Tadiofrequency Fadiation (at: Industrial Place) 
E92604,Exposure to Radiofrequency Radiation (at: Sports Place)  
E92605,Exposure to Radiofrequency Radiation (at: Street)  
E92606,Exposure to Radiofrequency Radiation (place of Occurence: Public Building) 
E92607,Exposure to Radiofrequency Radiation (at: Residential Inst'n)  
E92608,Exposure to Radiofrequency Radiation (at: Other Spec. Place)
E92609,Exposure to Radiofrequency Radiation (at: Unspecified Place)
E9261,Exposure to Infrared Heaters & Lamps 
E92610,Exposure to Infrared Heaters & Lamps (place of Occurence: Home) 
E92611,Exposure to Infrared Heaters & Lamps (place of Occurence: Farm) 
E92612,"Exposure to Infrared Heaters & Lamps (at: Mine, Quarry)"
E92613,Exposure to Infared Heaters & Lamps (at: Industrial Place)
E92614,Exposure to Infrared Heaters & Lamps (at: Sports Place)
E92615,Exposure to Infrared Heaters & Lamps (at: Street)
E92616,Exposure to Infrared Heaters & Lamps (at: Public Building)
E92617,Exposure to Infrared Heaters & Lamps (at: Residential Inst'n)
E92618,Exposure to Infrared Heaters & Lamps (at: Other Spec. Place) 
E92619,Exposure to Infrared Heaters & Lamps (at: Unspecified Place) 
E9262,Exposure to Visible & Ultraviolet Light Sources  
E92620,Exposure to Visible & Ultraviolet Light Source (at: Home) 
E92621,Exposure to Visible & Ultraviolet Light Sources (at: Farm)
E92622,"Exposure to Visible & Ultraviolet Light Sources (at: Mine, Quarry) "
E92623,Exposure to Visible & Ultraviolet Light Sources (at: Industrial Place)
E92624,Exposure to Visible & Ultraviolet Light Sources (at: Sports Place) 
E92625,Exposure to Visible & Ultraviolet Light Sources (at: Street) 
E92626,Exposure to Visible & Ultraviolet Light Sources (at: Public Building) 
E92627,Exposure to Visible Ultraviolet Light Sources (at: Residential Inst'n)  
E92628,Exposure to Visible & Ultraviolet Light Sources (at: Other Spec. Place)  
E92629,Exposure to Visible & Ultraviolet Light Sources (at: Unspecified Place)  
E9263,Exposure to X-rays & Other E.m. Ionising Radiation  
E92630,Exposure to X-rays & Other E.m. Ionising Radiation (at: Home)
E92631,Exposure to X-rays & Other E.m. Ionising Radiation (at: Farm)
E92632,"Exposure to X-rays & Other E.m. Ionising Radiation (at: Mine,quarry)  "
E92633,Exposure to X-rays & Other E.m. Ionising Radiation (at:industrial Place  
E92634,Exposure to X-rays & Other E.m. Ionising Radiation (at: Sports Place) 
E92635,Exposure to X-rays & Other E.m. Ionising Radiation (at: Street) 
E92636,Exposure to X-rays & Other E.m. Ionising Radiation (at: Public Building  
E92637,Exposure to X-rays & Other E.m. Ionising Radiation (at: Resid Inst'n) 
E92638,Exposure to X-rays & Other E.m. Ionising Radiation (at:other Spec Place  
E92639,Exposure to X-rays & Other E.m. Ionising Radiation(at:unspecified Place  
E9264,Exposure to Lasers
E92640,Exposure to Lasers (place of Occurence: Home)
E92641,Exposure to Lasers (place of Occurence: Farm)
E92642,Exposure to Lasers (place of Occurence: Mine & Quarry) 
E92643,Exposure to Lasers (place of Occurence: Industrial Place & Premises)  
E92644,Exposure to Lasers (place of Occurence: Place for Recreation & Sport) 
E92645,Exposure to Lasers (place of Occurence: Street & Highway) 
E92646,Exposure to Lasers (place of Occurence: Public Building) 
E92647,Exposure to Lasers (place of Occurence: Residential Institution)  
E92648,Exposure to Lasers (place of Occurence: Other Specified Places)
E92649,Exposure to Lasers (place of Occurence: Unspecified Place)  
E9265,Exposure to Radioactive Isotopes 
E92650,Exposure to Radioactive Isotopes (place of Occurence: Home) 
E92651,Exposure to Radioactive Isotopes (place of Occurence: Farm) 
E92652,Exposure to Radioactive Isotopes (place of Occurence: Mine & Quarry)  
E92653,Exposure to Radioactive Isotopes (at: Industrial Place)  
E92654,Exposure to Radioactive Isotopes (at: Sports Place)
E92655,Exposure to Radioactive Isotopes (place of Occurence: Street & Highway)  
E92656,Exposure to Radioactive Isotopes (place of Occurence: Public Building)  
E92657,Exposure to Radioactive Isotopes (at: Residential Inst'n)
E92658,Exposure to Radioactive Isotopes (at: Other Spec. Place) 
E92659,Exposure to Radioactive Isotopes (place of Occurence: Unspecified Place)
E9268,Exposure to Other Specified Radiation  
E92680,Exposure to Other Specified Radiation (place of Occurence: Home)  
E92681,Exposure to Other Specified Radiation (place of Occurence: Farm)  
E92682,"Exposure to Other Specified Radiation (at: Mine,quarry)  "
E92683,Exposure to Specified Radiation (at: Industrial Place)
E92684,Exposure to Other Specified Radiation (at: Sports Place) 
E92685,Exposure to Other Specified Radiation (at: Street) 
E92686,Exposure to Other Specified Radiation (at: Public Building) 
E92687,Exposure to Other Specified Radiation (at: Residential Inst'n) 
E92688,Exposure to Other Specified Radiation (at: Other Spec. Place)  
E92689,Exposure to Other Specified Radiation (at: Unspecified Place)  
E9269,Exposure to Unspecified Radiation
E92690,Exposure to Unspecified Radiation (place of Occurence: Home)
E92691,Exposure to Unspecified Radiation (place of Occurence: Farm)
E92692,Exposure to Unspecified Radiation (place of Occurence: Mine & Quarry) 
E92693,Exposure to Unspecified Radiation (at: Industrial Place) 
E92694,Exposure to Unspecified Radiation (at: Sports Place)  
E92695,Exposure to Unspecified Radiation (place of Occurence: Street & Highway) 
E92696,Exposure to Unspecified Radiation (place of Occurence: Public Building) 
E92697,Exposure to Unspecified Radiation (at: Residential Inst'n(  
E92698,Exposure to Unspecified Radiation (at: Other Spec. Place)
E92699,Exposure to Unspecified Radiation (place of Occurence: Unspecified Place)  
E927,Overexertion & Strenous Movements 
E9279,Overexertion & Strenuous Movements
E92790,Overexertion & Strenuous Movements (place of Occurence: Home)
E92791,Overexertion & Strenuous Movements (place of Occurence: Farm)
E92792,Overexertion & Strenuous Movements (place of Occurence: Mine & Quarry) 
E92793,Overexertion & Strenuous Movements (at: Industrial Place) 
E92794,Overexertion & Strenuous Movements (at: Sports Place)  
E92795,Overexertion & Strenuous Movements (at: Street)  
E92796,Overexertion & Strenuous Movements (place of Occurence: Public Building) 
E92797,Overexertion & Strenuous Movements (at: Residential Inst'n)  
E92798,Overexertion & Strenuous Movements (at: Other Spec. Place)
E92799,Overexertion & Strenuous Movements (at: Unspecified Place)
E928,Other & Unspecified Environmental & Accidental Causes
E9280,Prolonged Saty in Weightless Environment  
E92800,Prolonged Stay in Weightless Environment (place of Occurence: Home)  
E92801,Prolonged Stay in Weightless Environment (place of Occurence: Farm)  
E92802,"Prolonged Stay in Weightless Environment (at: Mine, Quarry) "
E92803,Prolonged Stay in Weightless Environment (at: Industrial Place)
E92804,Prolonged Stay in Weightless Environment (at: Sports Place) 
E92805,Prolonged Stay in Weightless Environment (at: Street) 
E92806,Prolonged Stay in Weightless Environment (at: Public Building) 
E92807,Prolonged Stay in Weightless Environment (at: Residential Inst'n) 
E92808,Prolonged Stay in Weightless Environment (at: Other Spec. Place)  
E92809,Prolonged Saty in Weightless Environment (at: Unspecified Place)  
E9281,Exposure to Noise 
E92810,Exposure to Noise (place of Occurence: Home) 
E92811,Exposure to Noise (place of Occurence: Farm) 
E92812,Exposure to Noise (place of Occurence: Mine & Quarry)  
E92813,Exposure to Noise (place of Occurence: Industrial Place & Premises)
E92814,Exposure to Noise (place of Occurence: Place for Recreation & Sport)  
E92815,Exposure to Noise (place of Occurence: Street & Highway)  
E92816,Exposure to Noise (place of Occurence: Public Building)  
E92817,Exposure to Noise (place of Occurence: Residential Institution)
E92818,Exposure to Noise (place of Occurence: Other Specified Places) 
E92819,Exposure to Noise (place of Occurence: Unspecified Place)
E9282,Vibration
E92820,Vibration (place of Occurence: Home)
E92821,Vibration (place of Occurence: Farm)
E92822,Vibration (place of Occurence: Mine & Quarry) 
E92823,Vibration (place of Occurence: Industrial Place & Premises)  
E92824,Vibration (place of Occurence: Place for Recreation & Sport) 
E92825,Vibration (place of Occurence: Street & Highway) 
E92826,Vibration (place of Occurence: Public Building) 
E92827,Vibration (place of Occurence: Residential Institution)  
E92828,Vibration (place of Occurence: Other Specified Places)
E92829,Vibration (place of Occurence: Unspecified Place)  
E9288,Other Spec. Environmental & Accidental Causes 
E92880,Other Spec. Environmental & Accidental Causes (at: Home)  
E92881,Other Spec. Environmental & Accidental Causes (at: Farm)  
E92882,"Other Spec. Environmental & Accidental Causes (at: Mine,quarry) "
E92883,Other Spec. Environmental & Accidental Causes (at: Industrial Place)  
E92884,Other Spec. Environmental & Accidental Causes (at: Sports Place)
E92885,Other Spec. Environmental & Accidental Causes (at: Street)
E92886,Other Spec. Environmental & Accidental Causes (at: Public Building)
E92887,Other Spec. Environmental & Accidental Causes (at: Residential Inst'n)
E92888,Other Spec. Environmental & Accidental Causes (at: Other Spec Place)  
E92889,Other Spec Environmental & Accidental Causes (at: Unspecified Place)  
E9289,Unspecified Accident 
E92890,Unspecified Accident (place of Occurence: Home) 
E92891,Unspecified Accident (place of Occurence: Farm) 
E92892,Unspecified Accident (place of Occurence: Mine & Quarry)  
E92893,Unspecified Accident (place of Occurence: Industrial Place & Premises)
E92894,Unspecified Accident (place of Occurence: Place for Recreation & Sport)  
E92895,Unspecified Accident (place of Occurence: Street & Highway)  
E92896,Unspecified Accident (place of Occurence: Public Building)  
E92897,Unspecified Accident (place of Occurence: Residential Institution)
E92898,Unspecified Accident (place of Occurence: Other Specified Places) 
E92899,Unspecified Accident (place of Occurence: Unspecified Place)
E929,Late Effects of Accidental Injury
E9290,Late Effects of Motor Vehicle Accident 
E9291,Late Effects of Other Transport Accident  
E9292,Late Effects of Accidental Poisoning
E9293,Late Effects of Accidental Fall  
E9294,Late Effects of Accident Caused by Fire
E9295,Late Effects of Accident Due to Natural & Environmental Factors 
E9298,Late Effects of Other Accidents  
E9299,Late Effects of Unspecified Accidents  
E930,Antibiotics 
E9300,Adverse Effects in Therapeutic Use of Penicillins  
E9301,Adverse Effects in Therapeutic Use of Antifungal Antibiotics
E9302,Adverse Effects in Therapeutic Use of Chloramphenicol Group Antibiotics 
E9303,Adverse Effects in Therapeutic Use of Erythromycin & Other Macrolides 
E9304,Adverse Effects in Therapeutic Use of Tetracycline Group Antibiotics 
E9305,Adverse Effects in Therapeutic Use of Cefalosporin Group Antibiotics 
E9306,Adverse Effects in Therapeutic Use of Antimycobacterial Antibiotics  
E9307,Adverse Effects in Therapeutic Use of Antineoplastic Antibiotics  
E9308,Adverse Effects in Therapeutic Use of Other Specified Antibiotics 
E9309,Adverse Effects in Therapeutic Use of Unspecified Antibiotics  
E931,Other Anti-infectives
E9310,Adverse Effects in Therapeutic Use of Sulfonamides 
E9311,Adverse Effects in Therapeutic Use of Arsenical Anti-infectives
E9312,Adverse Effects in Therapeutic Use of Heavy Metal Anti-infectives 
E9313,"Adv. Effect in Therapy of Quinoline,hydroxyquinoline Derivatives  "
E9314,"Adv. Effect in Therapy of Antimalarials, Drugs Act On Other Blood Protozo  "
E9315,Adverse Effects in Therapeutic Use of Other Antiprotozoal Drugs
E9316,Adverse Effects in Therapeutic Use of Anthelminthics  
E9317,Adverse Effects in Therapeutic Use of Antiviral Drugs 
E9318,Adverse Effects in Therapeutic Use of Other Antimycobacterial Drugs  
E9319,Adv. Effect in Therapy of Other & Unspecified Anti-infectives
E932,Hormones & Synthetic Substitutes  
E9320,Adverse Effects in Therapeutic Use of Adrenal Cortical Steroids
E9321,Adverse Effects in Therapeutic Use of Androgens & Anabolic Congeners  
